date,TWITTER_SENTIMENT_DAILY_AVG,TWITTER_PUBLICATION_COUNT,TWITTER_NEG_SENTIMENT_COUNT,TWITTER_POS_SENTIMENT_COUNT,TWITTER_NEUTRAL_SENTIMENT_CNT,NEWS_SENTIMENT_DAILY_AVG,NEWS_PUBLICATION_COUNT,NEWS_NEG_SENTIMENT_COUNT,NEWS_POS_SENTIMENT_COUNT,NEWS_NEUTRAL_SENTIMENT_COUNT,PX_HIGH,PX_LOW,PX_OPEN,PX_LAST,VOLUME,RSI_14D
2018-01-04,0.0802,111.0,79.0,150.0,10.0,8.0,2.0,24.0,192.3,187.561,192.0,189.1,3525786.0,61.735,0.0,0.6095
2018-01-05,0.115,70.0,39.0,114.0,5.0,1.0,11.0,15.0,189.68,186.72,189.43,187.75,2819026.0,57.53,2.0,0.8909
2018-01-08,-0.0524,35.0,22.0,35.0,3.0,2.0,6.0,1.0,188.979,187.25,187.32,188.48,1962275.0,59.1503,0.0,0.7341
2018-01-09,0.0108,75.0,55.0,95.0,5.0,3.0,4.0,6.0,189.3,186.15,189.01,186.29,2241908.0,52.6594,0.0,0.7594
2018-01-10,0.0169,76.0,55.0,87.0,0.0,3.0,5.0,8.0,186.24,183.881,185.75,185.42,2609522.0,50.2981,0.0,0.0
2018-01-11,0.0057,116.0,96.0,87.0,2.0,8.0,3.0,8.0,190.67,185.03,185.43,189.38,4678618.0,59.2543,0.0,0.0611
2018-01-12,0.014,302.0,238.0,172.0,9.0,14.0,27.0,30.0,192.179,190.0,190.1,191.84,3499538.0,63.6378,1.0,0.2448
2018-01-15,-0.0171,31.0,19.0,42.0,1.0,0.0,3.0,3.0,,,,,,,0.0,0.6321
2018-01-16,-0.0278,50.0,36.0,65.0,2.0,2.0,6.0,4.0,192.84,190.89,192.35,191.53,2006574.0,62.7221,2.0,0.4
2018-01-17,-0.0621,32.0,19.0,77.0,0.0,4.0,5.0,4.0,192.56,191.34,192.53,192.29,2585195.0,64.0865,2.0,-0.1453
2018-01-18,-0.0127,33.0,17.0,78.0,0.0,2.0,2.0,2.0,193.03,191.22,192.23,191.51,1907960.0,61.5947,0.0,0.0
2018-01-19,0.0069,48.0,29.0,99.0,1.0,7.0,2.0,3.0,192.64,191.16,191.71,192.29,2353839.0,63.1382,1.0,0.0134
2018-01-22,-0.0111,25.0,19.0,32.0,0.0,2.0,2.0,1.0,194.76,192.06,192.5,194.38,3009122.0,66.9689,0.0,0.0
2018-01-23,0.0183,54.0,36.0,117.0,0.0,13.0,1.0,4.0,194.1,192.07,193.61,193.42,2316444.0,63.6946,0.0,0.0
2018-01-24,0.0908,39.0,18.0,62.0,0.0,1.0,2.0,7.0,194.75,191.925,194.43,194.24,2799224.0,65.2572,0.0,0.0
2018-01-25,0.0372,37.0,24.0,68.0,0.0,2.0,,5.0,198.45,194.735,195.0,197.95,3558701.0,71.2798,2.0,-0.4303
2018-01-26,0.0244,86.0,61.0,136.0,0.0,1.0,1.0,10.0,199.23,195.69,197.75,198.91,2756240.0,72.6033,0.0,0.0
2018-01-29,-0.0082,26.0,21.0,71.0,0.0,0.0,2.0,1.0,199.88,197.56,198.37,198.32,2031082.0,70.4545,0.0,
2018-01-30,-0.02,50.0,32.0,136.0,0.0,3.0,5.0,2.0,198.79,196.08,197.59,197.91,2285040.0,68.9278,0.0,0.0
2018-01-31,0.04,39.0,24.0,73.0,0.0,10.0,1.0,5.0,198.475,194.1,197.44,194.87,2682299.0,58.7607,0.0,0.0
2018-02-01,0.0207,48.0,32.0,73.0,1.0,1.0,2.0,5.0,195.4,192.44,193.41,193.47,2096563.0,54.7551,0.0,0.5146
2018-02-02,-0.0897,65.0,42.0,68.0,1.0,4.0,12.0,2.0,193.6,190.8,191.25,190.99,2386573.0,48.4539,0.0,0.0532
2018-02-05,0.29,44.0,20.0,37.0,0.0,2.0,2.0,15.0,192.1,182.525,190.66,182.77,3407221.0,34.3457,0.0,0.0
2018-02-06,-0.069,43.0,21.0,87.0,0.0,1.0,6.0,6.0,185.24,176.2,178.91,185.01,4067910.0,39.5141,0.0,0.0
